"Fiscal_Year","Country","HE.Provider","Level.Of.Study","Mode.Of..Study","Academic.Year","Visa.Code","Visa.Fee....","Visa.NHS.Charge....","Visa.After.Graduation","Visa.Work.Requirements.After.Graduation","Salary.Requirements","Dependents.Allowed","Visa.Fee..Dependents","Visa.NHS.Charge.Depen","HE.Provider.Term.1","HE.Provider.Term.2","Enrollment","FX_Rate","Growth.Indicator","Value","Tuition_Av"
"2021","Thailand","The University of St. Andrews","All postgraduate","Full-time","2021/2022","Student Visa","348","470","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","470","September","January",110,44.04,"Inflation ",1.771072263,23250
"2021","Thailand","The University of St. Andrews","All postgraduate","Part-time","2021/2022","Student Visa","348","470","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","470","September","January",0,44.04,"GDP ",1.568181765,23250
"2021","Thailand","The University of St. Andrews","All postgraduate","Part-time","2021/2022","Student Visa","348","470","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","470","September","January",0,44.04,"Inflation ",1.771072263,23250
"2021","Thailand","The University of Stirling","All postgraduate","Full-time","2021/2022","Student Visa","348","470","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","470","September","January",220,44.04,"GDP ",1.568181765,17000
"2021","Thailand","The University of Stirling","All postgraduate","Full-time","2021/2022","Student Visa","348","470","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","470","September","January",220,44.04,"Inflation ",1.771072263,17000
"2021","Thailand","The University of Stirling","All postgraduate","Part-time","2021/2022","Student Visa","348","470","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","470","September","January",55,44.04,"GDP ",1.568181765,17000
"2021","Thailand","The University of Stirling","All postgraduate","Part-time","2021/2022","Student Visa","348","470","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","470","September","January",55,44.04,"Inflation ",1.771072263,17000
"2021","Thailand","The University of Strathclyde","All postgraduate","Full-time","2021/2022","Student Visa","348","470","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","470","September","January",1375,44.04,"GDP ",1.568181765,17000
"2021","Thailand","The University of Strathclyde","All postgraduate","Full-time","2021/2022","Student Visa","348","470","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","470","September","January",1375,44.04,"Inflation ",1.771072263,17000
"2021","Thailand","The University of Strathclyde","All postgraduate","Part-time","2021/2022","Student Visa","348","470","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","470","September","January",55,44.04,"GDP ",1.568181765,17000
"2021","Thailand","The University of Strathclyde","All postgraduate","Part-time","2021/2022","Student Visa","348","470","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","470","September","January",55,44.04,"Inflation ",1.771072263,17000
"2021","Thailand","The University of the West of Scotland","All postgraduate","Full-time","2021/2022","Student Visa","348","470","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","470","September","January",55,44.04,"GDP ",1.568181765,15375
"2021","Thailand","The University of the West of Scotland","All postgraduate","Full-time","2021/2022","Student Visa","348","470","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","470","September","January",55,44.04,"Inflation ",1.771072263,15375
"2021","Thailand","The University of the West of Scotland","All postgraduate","Part-time","2021/2022","Student Visa","348","470","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","470","September","January",0,44.04,"GDP ",1.568181765,15375
"2021","Thailand","The University of the West of Scotland","All postgraduate","Part-time","2021/2022","Student Visa","348","470","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","470","September","January",0,44.04,"Inflation ",1.771072263,15375
"2021","Thailand","University of the Highlands and Islands","All postgraduate","Full-time","2021/2022","Student Visa","348","470","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","470","September","January",0,44.04,"GDP ",1.568181765,14625
"2021","Thailand","University of the Highlands and Islands","All postgraduate","Full-time","2021/2022","Student Visa","348","470","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","470","September","January",0,44.04,"Inflation ",1.771072263,14625
"2021","Thailand","University of the Highlands and Islands","All postgraduate","Part-time","2021/2022","Student Visa","348","470","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","470","September","January",0,44.04,"GDP ",1.568181765,14625
"2021","Thailand","University of the Highlands and Islands","All postgraduate","Part-time","2021/2022","Student Visa","348","470","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","470","September","January",0,44.04,"Inflation ",1.771072263,14625
"2021","Turkey","Abertay University","All postgraduate","Full-time","2021/2022","Student Visa","348","470","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","470","September","January",0,12.62,"GDP ",11.43938474,15625
"2021","Turkey","Abertay University","All postgraduate","Full-time","2021/2022","Student Visa","348","470","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","470","September","January",0,12.62,"Inflation ",28.97301641,15625
"2021","Turkey","Abertay University","All postgraduate","Part-time","2021/2022","Student Visa","348","470","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","470","September","January",0,12.62,"GDP ",11.43938474,15625
"2021","Turkey","Abertay University","All postgraduate","Part-time","2021/2022","Student Visa","348","470","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","470","September","January",0,12.62,"Inflation ",28.97301641,15625
"2021","Turkey","Edinburgh Napier University","All postgraduate","Full-time","2021/2022","Student Visa","348","470","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","470","September","January",0,12.62,"GDP ",11.43938474,17500
"2021","Turkey","Edinburgh Napier University","All postgraduate","Full-time","2021/2022","Student Visa","348","470","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","470","September","January",0,12.62,"Inflation ",28.97301641,17500
"2021","Turkey","Edinburgh Napier University","All postgraduate","Part-time","2021/2022","Student Visa","348","470","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","470","September","January",0,12.62,"GDP ",11.43938474,17500
"2021","Turkey","Edinburgh Napier University","All postgraduate","Part-time","2021/2022","Student Visa","348","470","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","470","September","January",0,12.62,"Inflation ",28.97301641,17500
"2021","Turkey","Glasgow Caledonian University","All postgraduate","Full-time","2021/2022","Student Visa","348","470","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","470","September","January",0,12.62,"GDP ",11.43938474,17125
"2021","Turkey","Glasgow Caledonian University","All postgraduate","Full-time","2021/2022","Student Visa","348","470","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","470","September","January",0,12.62,"Inflation ",28.97301641,17125
"2021","Turkey","Glasgow Caledonian University","All postgraduate","Part-time","2021/2022","Student Visa","348","470","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","470","September","January",0,12.62,"GDP ",11.43938474,17125
"2021","Turkey","Glasgow Caledonian University","All postgraduate","Part-time","2021/2022","Student Visa","348","470","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","470","September","January",0,12.62,"Inflation ",28.97301641,17125
"2021","Turkey","Glasgow School of Art","All postgraduate","Full-time","2021/2022","Student Visa","348","470","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","470","September","January",0,12.62,"GDP ",11.43938474,22750
"2021","Turkey","Glasgow School of Art","All postgraduate","Full-time","2021/2022","Student Visa","348","470","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","470","September","January",0,12.62,"Inflation ",28.97301641,22750
"2021","Turkey","Glasgow School of Art","All postgraduate","Part-time","2021/2022","Student Visa","348","470","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","470","September","January",0,12.62,"GDP ",11.43938474,22750
"2021","Turkey","Glasgow School of Art","All postgraduate","Part-time","2021/2022","Student Visa","348","470","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","470","September","January",0,12.62,"Inflation ",28.97301641,22750
"2021","Turkey","Heriot-Watt University","All postgraduate","Full-time","2021/2022","Student Visa","348","470","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","470","September","January",120,12.62,"GDP ",11.43938474,20750
"2021","Turkey","Heriot-Watt University","All postgraduate","Full-time","2021/2022","Student Visa","348","470","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","470","September","January",120,12.62,"Inflation ",28.97301641,20750
"2021","Turkey","Heriot-Watt University","All postgraduate","Part-time","2021/2022","Student Visa","348","470","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","470","September","January",0,12.62,"GDP ",11.43938474,20750
"2021","Turkey","Heriot-Watt University","All postgraduate","Part-time","2021/2022","Student Visa","348","470","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","470","September","January",0,12.62,"Inflation ",28.97301641,20750
"2021","Turkey","Queen Margaret University, Edinburgh","All postgraduate","Full-time","2021/2022","Student Visa","348","470","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","470","September","January",60,12.62,"GDP ",11.43938474,16375
"2021","Turkey","Queen Margaret University, Edinburgh","All postgraduate","Full-time","2021/2022","Student Visa","348","470","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","470","September","January",60,12.62,"Inflation ",28.97301641,16375
"2021","Turkey","Queen Margaret University, Edinburgh","All postgraduate","Part-time","2021/2022","Student Visa","348","470","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","470","September","January",0,12.62,"GDP ",11.43938474,16375
"2021","Turkey","Queen Margaret University, Edinburgh","All postgraduate","Part-time","2021/2022","Student Visa","348","470","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","470","September","January",0,12.62,"Inflation ",28.97301641,16375
"2021","Turkey","Robert Gordon University","All postgraduate","Full-time","2021/2022","Student Visa","348","470","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","470","September","January",0,12.62,"GDP ",11.43938474,17125
"2021","Turkey","Robert Gordon University","All postgraduate","Full-time","2021/2022","Student Visa","348","470","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","470","September","January",0,12.62,"Inflation ",28.97301641,17125
"2021","Turkey","Robert Gordon University","All postgraduate","Part-time","2021/2022","Student Visa","348","470","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","470","September","January",0,12.62,"GDP ",11.43938474,17125
"2021","Turkey","Robert Gordon University","All postgraduate","Part-time","2021/2022","Student Visa","348","470","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","470","September","January",0,12.62,"Inflation ",28.97301641,17125
"2021","Turkey","Royal Conservatoire of Scotland","All postgraduate","Full-time","2021/2022","Student Visa","348","470","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","470","September","January",0,12.62,"GDP ",11.43938474,23250
"2021","Turkey","Royal Conservatoire of Scotland","All postgraduate","Full-time","2021/2022","Student Visa","348","470","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","470","September","January",0,12.62,"Inflation ",28.97301641,23250
"2021","Turkey","Royal Conservatoire of Scotland","All postgraduate","Part-time","2021/2022","Student Visa","348","470","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","470","September","January",0,12.62,"GDP ",11.43938474,23250
