"Fiscal_Year","Country","HE.Provider","Level.Of.Study","Mode.Of..Study","Academic.Year","Visa.Code","Visa.Fee....","Visa.NHS.Charge....","Visa.After.Graduation","Visa.Work.Requirements.After.Graduation","Salary.Requirements","Dependents.Allowed","Visa.Fee..Dependents","Visa.NHS.Charge.Depen","HE.Provider.Term.1","HE.Provider.Term.2","Enrollment","FX_Rate"
"2020","Pakistan","University of the Highlands and Islands","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,208.67
"2020","Tanzania","Abertay University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,2986.59
"2020","Tanzania","Edinburgh Napier University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,2986.59
"2020","Tanzania","Glasgow Caledonian University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,2986.59
"2020","Tanzania","Glasgow School of Art","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,2986.59
"2020","Tanzania","Heriot-Watt University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,2986.59
"2020","Tanzania","Queen Margaret University, Edinburgh","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,2986.59
"2020","Tanzania","Robert Gordon University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,2986.59
"2020","Tanzania","Royal Conservatoire of Scotland","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,2986.59
"2020","Tanzania","The University of Aberdeen","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,2986.59
"2020","Tanzania","The University of Dundee","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,2986.59
"2020","Tanzania","The University of Edinburgh","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,2986.59
"2020","Tanzania","The University of Glasgow","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,2986.59
"2020","Tanzania","The University of St. Andrews","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,2986.59
"2020","Tanzania","The University of Stirling","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,2986.59
"2020","Tanzania","The University of Strathclyde","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,2986.59
"2020","Tanzania","The University of the West of Scotland","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,2986.59
"2020","Tanzania","University of the Highlands and Islands","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,2986.59
"2020","Thailand","Abertay University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,40.47
"2020","Thailand","Edinburgh Napier University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",60,40.47
"2020","Thailand","Glasgow Caledonian University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",60,40.47
"2020","Thailand","Glasgow School of Art","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,40.47
"2020","Thailand","Heriot-Watt University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",120,40.47
"2020","Thailand","Queen Margaret University, Edinburgh","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,40.47
"2020","Thailand","Robert Gordon University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,40.47
"2020","Thailand","Royal Conservatoire of Scotland","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,40.47
"2020","Thailand","The University of Aberdeen","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",420,40.47
"2020","Thailand","The University of Dundee","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",300,40.47
"2020","Thailand","The University of Edinburgh","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",420,40.47
"2020","Thailand","The University of Glasgow","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",780,40.47
"2020","Thailand","The University of St. Andrews","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",60,40.47
"2020","Thailand","The University of Stirling","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",180,40.47
"2020","Thailand","The University of Strathclyde","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",960,40.47
"2020","Thailand","The University of the West of Scotland","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",60,40.47
"2020","Thailand","University of the Highlands and Islands","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,40.47
"2020","Turkey","Abertay University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,9.18
"2020","Turkey","Edinburgh Napier University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,9.18
"2020","Turkey","Glasgow Caledonian University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",60,9.18
"2020","Turkey","Glasgow School of Art","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,9.18
"2020","Turkey","Heriot-Watt University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",120,9.18
"2020","Turkey","Queen Margaret University, Edinburgh","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,9.18
"2020","Turkey","Robert Gordon University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,9.18
"2020","Turkey","Royal Conservatoire of Scotland","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,9.18
"2020","Turkey","The University of Aberdeen","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",180,9.18
"2020","Turkey","The University of Dundee","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",60,9.18
"2020","Turkey","The University of Edinburgh","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",900,9.18
"2020","Turkey","The University of Glasgow","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",420,9.18
"2020","Turkey","The University of St. Andrews","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",60,9.18
"2020","Turkey","The University of Stirling","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",240,9.18
"2020","Turkey","The University of Strathclyde","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",300,9.18
"2020","Turkey","The University of the West of Scotland","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",60,9.18
